epoch,loss,loss/Rt,loss/data,loss/ic,loss/res,loss/sigma,lr,step
157,1332888320.0,2.8020405769348145,1332848640.0,602.3253784179688,39237.9609375,224.5670166015625,,9479
,,,,,,,0.00025,9480
158,1332683136.0,2.805591583251953,1332455936.0,608.1053466796875,227049.46875,225.63914489746094,,9539
,,,,,,,0.00025,9540
159,1332863616.0,2.804330825805664,1332844288.0,608.3041381835938,18606.29296875,225.06930541992188,,9599
,,,,,,,0.00025,9600
160,1332621312.0,2.8041152954101562,1332607232.0,608.1365356445312,13318.986328125,222.847412109375,,9659
,,,,,,,0.00025,9660
161,1332553600.0,2.8048744201660156,1332541696.0,608.3993530273438,11230.4013671875,221.83416748046875,,9719
,,,,,,,0.00025,9720
162,1332488832.0,2.8039042949676514,1332472576.0,608.7218627929688,16283.3505859375,226.1049346923828,,9779
,,,,,,,0.00025,9780
163,1332795648.0,2.804013967514038,1332773632.0,609.0944213867188,20999.326171875,224.00445556640625,,9839
,,,,,,,0.00025,9840
164,1332326016.0,2.805131435394287,1332319872.0,609.2553100585938,5716.87890625,221.5509796142578,,9899
,,,,,,,0.00025,9900
165,1332346240.0,2.8033084869384766,1332340992.0,609.2320556640625,4162.42333984375,221.78164672851562,,9959
,,,,,,,0.00025,9960
166,1332390528.0,2.8038039207458496,1332377600.0,609.2879028320312,12499.544921875,221.61293029785156,,10019
,,,,,,,0.00025,10020
167,1332337152.0,2.803823232650757,1332321152.0,609.58642578125,15562.5986328125,226.4105224609375,,10079
,,,,,,,0.00025,10080
168,1332662144.0,2.803745985031128,1332643328.0,609.7735595703125,17853.740234375,224.55787658691406,,10139
,,,,,,,0.00025,10140
169,1332172672.0,2.803403854370117,1332166400.0,610.2135620117188,5803.9619140625,221.99270629882812,,10199
,,,,,,,0.00025,10200
170,1332200576.0,2.8030166625976562,1332192384.0,609.8810424804688,7457.990234375,221.76162719726562,,10259
,,,,,,,0.00025,10260
171,1332225920.0,2.8034892082214355,1332218112.0,610.0914306640625,7194.66552734375,226.8351593017578,,10319
,,,,,,,0.00025,10320
172,1332624640.0,2.8040850162506104,1332602112.0,610.1174926757812,21724.990234375,224.78970336914062,,10379
,,,,,,,0.00025,10380
173,1332126080.0,2.804717540740967,1332120704.0,610.202392578125,4786.3095703125,221.8436737060547,,10439
,,,,,,,0.000125,10440
174,1331719168.0,2.804431915283203,1331713792.0,610.0071411132812,4730.310546875,224.9088134765625,,10499
,,,,,,,0.000125,10500
175,1332001664.0,2.8044025897979736,1331986816.0,609.7403564453125,14243.2744140625,225.45639038085938,,10559
,,,,,,,0.000125,10560
176,1331785856.0,2.8037359714508057,1331783296.0,610.0341186523438,2210.731201171875,224.25404357910156,,10619
,,,,,,,0.000125,10620
177,1331790464.0,2.8037049770355225,1331780736.0,610.0027465820312,9116.61328125,223.24708557128906,,10679
,,,,,,,0.000125,10680
178,1331716736.0,2.804001569747925,1331711232.0,610.1287231445312,5017.85546875,222.567138671875,,10739
,,,,,,,0.000125,10740
179,1331737216.0,2.8045313358306885,1331720832.0,610.1997680664062,15913.2255859375,225.12551879882812,,10799
,,,,,,,0.000125,10800
180,1331822976.0,2.80357027053833,1331820800.0,610.48681640625,1245.8311767578125,225.40988159179688,,10859
,,,,,,,0.000125,10860
181,1331750272.0,2.8041858673095703,1331746432.0,610.3073120117188,3519.47021484375,223.73167419433594,,10919
,,,,,,,0.000125,10920
182,1331746176.0,2.8044164180755615,1331736576.0,610.1663208007812,8768.193359375,222.5051727294922,,10979
,,,,,,,0.000125,10980
183,1331736960.0,2.8044917583465576,1331720320.0,610.2787475585938,16057.12109375,224.83352661132812,,11039
,,,,,,,0.000125,11040
184,1331774720.0,2.803715705871582,1331772672.0,610.5758666992188,1517.1619873046875,225.02716064453125,,11099
,,,,,,,0.000125,11100
185,1331728896.0,2.8037891387939453,1331719552.0,610.5350341796875,8907.0166015625,223.34967041015625,,11159
,,,,,,,0.000125,11160
186,1331659648.0,2.8039112091064453,1331654144.0,610.5947265625,4654.185546875,225.38504028320312,,11219
,,,,,,,0.000125,11220
187,1331851904.0,2.804370880126953,1331838336.0,610.5070190429688,13313.1240234375,225.24664306640625,,11279
,,,,,,,0.000125,11280
188,1331630208.0,2.8040246963500977,1331625856.0,610.8042602539062,3796.1513671875,223.51260375976562,,11339
,,,,,,,0.000125,11340
189,1331630976.0,2.8036465644836426,1331623040.0,610.8231811523438,6789.20263671875,225.27508544921875,,11399
,,,,,,,0.000125,11400
190,1331791616.0,2.8036956787109375,1331777152.0,610.85498046875,13723.185546875,225.03628540039062,,11459
,,,,,,,0.000125,11460
191,1331580928.0,2.80410099029541,1331577600.0,610.9009399414062,2959.814453125,223.25296020507812,,11519
,,,,,,,0.000125,11520
192,1331610880.0,2.8032004833221436,1331604864.0,610.81982421875,5023.5791015625,224.97775268554688,,11579
,,,,,,,0.000125,11580
193,1331702656.0,2.804353952407837,1331688064.0,610.9174194335938,13499.244140625,224.76419067382812,,11639
,,,,,,,0.000125,11640
194,1331533056.0,2.804034948348999,1331528704.0,611.2222290039062,3649.93505859375,226.17079162597656,,11699
,,,,,,,0.000125,11700
195,1331721984.0,2.8035788536071777,1331718272.0,611.1395263671875,3086.54638671875,225.42608642578125,,11759
,,,,,,,0.000125,11760
196,1331602048.0,2.8045477867126465,1331600512.0,610.8529052734375,1005.9408569335938,223.10716247558594,,11819
,,,,,,,0.000125,11820
197,1331646208.0,2.8041584491729736,1331642496.0,610.73193359375,3368.263916015625,224.68675231933594,,11879
,,,,,,,0.000125,11880
198,1331774592.0,2.80324649810791,1331768320.0,610.6921997070312,5740.521484375,224.23898315429688,,11939
,,,,,,,0.000125,11940
199,1331680384.0,2.8044350147247314,1331665536.0,610.7997436523438,14403.9384765625,225.55050659179688,,11999
,,,,,,,0.000125,12000
200,1331731584.0,2.804119825363159,1331727488.0,611.072509765625,3604.60888671875,225.07669067382812,,12059
,,,,,,,0.000125,12060
201,1331641600.0,2.804722547531128,1331635200.0,611.0218505859375,5527.9345703125,226.04586791992188,,12119
,,,,,,,0.000125,12120
202,1331780096.0,2.8037428855895996,1331766272.0,611.0687255859375,13353.1416015625,225.2962646484375,,12179
,,,,,,,0.000125,12180
203,1331560320.0,2.8039944171905518,1331556352.0,610.935302734375,3237.143310546875,226.3163299560547,,12239
,,,,,,,0.000125,12240
204,1331771776.0,2.8033008575439453,1331764864.0,610.853759765625,6366.662109375,225.30093383789062,,12299
,,,,,,,0.000125,12300
205,1331585920.0,2.8043816089630127,1331571072.0,610.919189453125,14329.4150390625,226.1872100830078,,12359
,,,,,,,0.000125,12360
206,1331657088.0,2.8040506839752197,1331653376.0,611.2196655273438,2839.76708984375,225.41470336914062,,12419
,,,,,,,0.000125,12420
207,1331561088.0,2.8047688007354736,1331554176.0,611.203857421875,5909.15185546875,226.17369079589844,,12479
,,,,,,,0.000125,12480
