epoch,internal/smma_improvement,loss,loss/data,loss/data/I,loss/ic,loss/ic/I0,loss/ic/S0,loss/res,loss/res/I,loss/res/S,loss/smma,lr,params/beta,step
311,0.42746248841285706,0.0004804830823559314,0.00024524115724489093,0.00024524115724489093,1.14893373392988e-06,5.194018513066112e-07,6.295318257798499e-07,0.0002340929931961,8.846545256346872e-07,1.4562755268343608e-06,0.001193822710774839,,0.5513721704483032,14351
,,,,,,,,,,,,0.0005,,14352
312,0.4296596348285675,0.000482494622701779,0.00023109474568627775,0.00023109474568627775,2.8896158710267628e-06,5.100362159282668e-07,2.3795798824721714e-06,0.00024851018679328263,1.0828916856553406e-06,1.4022101595401182e-06,0.0011795961763709784,,0.5518959760665894,14397
,,,,,,,,,,,,0.0005,,14398
313,0.430379182100296,0.0005017578369006515,0.00020591364591382444,0.00020591364591382444,1.3160794196664938e-06,5.261530873212905e-07,7.899263323452033e-07,0.000294528144877404,1.2447347899069428e-06,1.7005464769681566e-06,0.0011660393793135881,,0.5507493615150452,14443
,,,,,,,,,,,,0.0005,,14444
314,0.4363902807235718,0.00041330582462251186,0.00019810987578239292,0.00019810987578239292,9.116367436945438e-06,5.189316993892135e-07,8.597436135460157e-06,0.0002060795231955126,7.89257910582819e-07,1.271537598768191e-06,0.0011509846663102508,,0.5501589179039001,14489
,,,,,,,,,,,,0.0005,,14490
315,0.43469345569610596,0.0007225743029266596,0.0001896900503197685,0.0001896900503197685,8.108386828098446e-05,5.055522365182696e-07,8.057830564212054e-05,0.0004518003552220762,1.8240335748487269e-06,2.69397037300223e-06,0.0011424164986237884,,0.5500373840332031,14535
,,,,,,,,,,,,0.0005,,14536
316,0.4344468116760254,0.0004278596315998584,0.0001062675000866875,0.0001062675000866875,2.634678276081104e-05,5.191608920540602e-07,2.5827623176155612e-05,0.0002952453214675188,1.1682016065606149e-06,1.784251026037964e-06,0.0011281253537163138,,0.5488579273223877,14581
,,,,,,,,,,,,0.0005,,14582
317,0.4329789876937866,0.0005350221181288362,0.00022468561655841768,0.00022468561655841768,5.154451173439156e-06,5.147182946529938e-07,4.639733106159838e-06,0.00030518200946971774,1.2745097137667472e-06,1.7773098761608708e-06,0.0011162633309140801,,0.5489880442619324,14627
,,,,,,,,,,,,0.0005,,14628
318,0.4245340824127197,0.001193808508105576,0.00024531770031899214,0.00024531770031899214,8.927745511755347e-06,5.052561391494237e-07,8.422492101090029e-06,0.0009395629167556763,3.6029027796757873e-06,5.792727279185783e-06,0.0011178142158314586,,0.5491928458213806,14673
,,,,,,,,,,,,0.0005,,14674
319,0.4217815399169922,0.0010105893015861511,0.0002882117696572095,0.0002882117696572095,5.032755507272668e-05,4.894620815321105e-07,4.983809412806295e-05,0.000672049936838448,2.5801739411690505e-06,4.140325017942814e-06,0.0011156697291880846,,0.5473377108573914,14719
,,,,,,,,,,,,0.0005,,14720
320,0.4194904863834381,0.0007992120808921754,0.0003251857706345618,0.0003251857706345618,9.78539464995265e-05,4.937638209412398e-07,9.73601927398704e-05,0.0003761725383810699,1.3316666809259914e-06,2.4300586574099725e-06,0.0011093405773863196,,0.5452802777290344,14765
,,,,,,,,,,,,0.0005,,14766
321,0.41603416204452515,0.0006783512653782964,0.00020810133719351143,0.00020810133719351143,1.8474254829925485e-05,4.926116048409312e-07,1.798164339561481e-05,0.00045177567517384887,1.7175339053210337e-06,2.800222773657879e-06,0.001100720721296966,,0.5434588193893433,14811
,,,,,,,,,,,,0.0005,,14812
322,0.4093961715698242,0.0009353188797831535,0.00023945001885294914,0.00023945001885294914,0.00020763283828273416,4.935429842589656e-07,0.00020713925187010318,0.0004882359935436398,1.7726978285281803e-06,3.1096628845261876e-06,0.001097412663511932,,0.5425577163696289,14857
,,,,,,,,,,,,0.0005,,14858
323,0.404795378446579,0.0007365475757978857,0.00024044208112172782,0.00024044208112172782,6.478844443336129e-05,4.922011953567562e-07,6.429624772863463e-05,0.000431317079346627,1.4985521374910604e-06,2.8146184831712162e-06,0.0010901953792199492,,0.5418651103973389,14903
,,,,,,,,,,,,0.0005,,14904
324,0.39985987544059753,0.0007615834474563599,0.00015174245345406234,0.00015174245345406234,6.639055209234357e-05,4.966592541677528e-07,6.589389522559941e-05,0.0005434504128061235,2.031752273978782e-06,3.402752327019698e-06,0.0010836231522262096,,0.5411418080329895,14949
,,,,,,,,,,,,0.0005,,14950
325,0.3963843882083893,0.0006119437166489661,0.0001797950390027836,0.0001797950390027836,1.9891560441465117e-05,4.978411993761256e-07,1.9393717593629844e-05,0.00041225715540349483,1.5474938663828652e-06,2.5750778149813414e-06,0.0010741895530372858,,0.5399858355522156,14995
,,,,,,,,,,,,0.0005,,14996
326,0.39510542154312134,0.000639666395727545,0.0002580390137154609,0.0002580390137154609,1.021743742057879e-06,4.885898761131102e-07,5.331542638487008e-07,0.0003806056338362396,1.537706680210249e-06,2.268349589940044e-06,0.0010654991492629051,,0.5413066744804382,15041
,,,,,,,,,,,,0.0005,,15042
327,0.3918744623661041,0.0006337420782074332,0.0003116727457381785,0.0003116727457381785,8.100189006654546e-06,4.81501274407492e-07,7.6186865953786764e-06,0.00031396927079185843,1.1761202358684386e-06,1.963572458407725e-06,0.0010568639263510704,,0.5423205494880676,15087
,,,,,,,,,,,,0.0005,,15088
328,0.38969188928604126,0.0005288450629450381,0.00016201555263251066,0.00016201555263251066,6.065228080842644e-05,4.878760933024751e-07,6.0164409660501406e-05,0.00030617721495218575,1.098345023820002e-06,1.963426711881766e-06,0.0010463035432621837,,0.5430639386177063,15133
,,,,,,,,,,,,0.0005,,15134
329,0.38556143641471863,0.000587739865295589,0.00023961767146829516,0.00023961767146829516,9.692868479760364e-05,4.662863375415327e-07,9.646239777794108e-05,0.0002511936763767153,1.1902138794539496e-06,1.3217224932304816e-06,0.0010371323442086577,,0.5449023246765137,15179
,,,,,,,,,,,,0.0005,,15180
330,0.3854198455810547,0.0004411944537423551,0.00020359273185022175,0.00020359273185022175,1.886463724076748e-05,4.675657976349612e-07,1.8397075109533034e-05,0.0002187370992032811,9.109299412557448e-07,1.276441025765962e-06,0.0010252135107293725,,0.5450921654701233,15225
,,,,,,,,,,,,0.0005,,15226
331,0.3865934908390045,0.000538483785931021,0.00015814951620995998,0.00015814951620995998,5.112679446028778e-06,4.5813985138920543e-07,4.654538770409999e-06,0.0003752216580323875,1.4053815675652004e-06,2.346834435229539e-06,0.001015478977933526,,0.5458782315254211,15271
,,,,,,,,,,,,0.0005,,15272
332,0.38720038533210754,0.0004074561584275216,0.0001473550364607945,0.0001473550364607945,3.3206904390681302e-06,4.52104160331146e-07,2.8685858524113428e-06,0.00025678036035969853,1.104339276025712e-06,1.4634644003308495e-06,0.001003318466246128,,0.5463278889656067,15317
,,,,,,,,,,,,0.0005,,15318
333,0.388163298368454,0.0003983024798799306,0.00018362786795478314,0.00018362786795478314,3.3068870834540576e-05,4.503565662616893e-07,3.261850724811666e-05,0.00018160580657422543,7.340093475249887e-07,1.082048584066797e-06,0.0009912181412801147,,0.5472057461738586,15363
,,,,,,,,,,,,0.0005,,15364
334,0.3848113715648651,0.0005830529844388366,0.00014483991253655404,0.00014483991253655404,2.0561717974487692e-05,4.435908635969099e-07,2.011813376157079e-05,0.0004176512884441763,1.6368639990105294e-06,2.5396491309948033e-06,0.0009830548660829663,,0.5483328700065613,15409
,,,,,,,,,,,,0.0005,,15410
335,0.38243070244789124,0.0006491708918474615,0.0001332971005467698,0.0001332971005467698,0.00027930669602937996,4.504389323756186e-07,0.0002788562560454011,0.00023656721168663353,9.741891062731156e-07,1.391482896906382e-06,0.0009763772250153124,,0.5477468967437744,15455
,,,,,,,,,,,,0.0005,,15456
336,0.37622150778770447,0.0007935764733701944,0.000290815019980073,0.000290815019980073,4.024613735964522e-05,4.3174520669708727e-07,3.9814392948755994e-05,0.00046251530875451863,1.7902428908200818e-06,2.8349093099677702e-06,0.0009727212018333375,,0.5493465065956116,15501
,,,,,,,,,,,,0.0005,,15502
337,0.3715558648109436,0.0009027017513290048,0.00027266363031230867,0.00027266363031230867,3.132622441626154e-05,4.208497728086513e-07,3.090537938987836e-05,0.0005987118347547948,2.130588654836174e-06,3.856528564938344e-06,0.0009713207837194204,,0.5493188500404358,15547
,,,,,,,,,,,,0.0005,,15548
338,0.3686789572238922,0.0007996161002665758,0.0001685877941781655,0.0001685877941781655,1.339063783234451e-05,4.693217476869904e-07,1.2921314919367433e-05,0.0006176377646625042,2.2793924472352955e-06,3.896985617757309e-06,0.0009678867063485086,,0.5462400913238525,15593
,,,,,,,,,,,,0.0005,,15594
339,0.36050334572792053,0.0010839420137926936,0.00039112550439313054,0.00039112550439313054,5.5496886488981545e-05,4.48874260428056e-07,5.504801811184734e-05,0.0006373197538778186,2.4307325929839863e-06,3.942463990824763e-06,0.000970207795035094,,0.5483812689781189,15639
,,,,,,,,,,,,0.0005,,15640
340,0.3561632037162781,0.0007663528667762876,0.00029260051087476313,0.00029260051087476313,3.2497143820364727e-06,4.303884679757175e-07,2.8193258003739174e-06,0.0004705025930888951,1.719006831990555e-06,2.9860193535569124e-06,0.0009661306976340711,,0.5493992567062378,15685
,,,,,,,,,,,,0.0005,,15686
341,0.3529033064842224,0.0006434840615838766,0.00022754099336452782,0.00022754099336452782,2.2090500806370983e-06,4.3064491705990804e-07,1.7784047940949677e-06,0.00041373400017619133,1.5340209529313142e-06,2.6033189897134434e-06,0.0009596777963452041,,0.5474451184272766,15731
,,,,,,,,,,,,0.0005,,15732
342,0.34612175822257996,0.000848514202516526,0.00026322511257603765,0.00026322511257603765,3.096061163887498e-06,4.2047122406074777e-07,2.67558993982675e-06,0.0005821931990794837,2.2884532882017083e-06,3.533477638484328e-06,0.0009574544965289533,,0.5469753742218018,15777
,,,,,,,,,,,,0.0005,,15778
343,0.33510729670524597,0.0011883259285241365,0.000285917310975492,0.000285917310975492,1.695941864454653e-05,4.132424180625094e-07,1.6546176993870176e-05,0.0008854492916725576,3.5189884783903835e-06,5.335505647963146e-06,0.0009620719356462359,,0.5463258028030396,15823
,,,,,,,,,,,,0.0005,,15824
344,0.3265171945095062,0.0009255288750864565,0.0003412201185710728,0.0003412201185710728,0.00010953184391837567,4.1045703369491093e-07,0.00010912137076957151,0.00047477707266807556,1.6428239177912474e-06,3.1049464723764686e-06,0.0009613410802558064,,0.5447506308555603,15869
,,,,,,,,,,,,0.0005,,15870
345,0.32894235849380493,0.00047387080849148333,0.00022158591309562325,0.00022158591309562325,5.859088560100645e-06,4.2001343558695226e-07,5.439074357127538e-06,0.0002464257413521409,1.0002434009948047e-06,1.4640141898780712e-06,0.0009515916462987661,,0.5435063242912292,15915
,,,,,,,,,,,,0.0005,,15916
346,0.32235008478164673,0.0009831801289692521,0.0004093691532034427,0.0004093691532034427,9.59824092205963e-07,4.188117941339442e-07,5.410124686022755e-07,0.0005728511605411768,2.181394165745587e-06,3.5471177852741675e-06,0.0009522234322503209,,0.5443071126937866,15961
,,,,,,,,,,,,0.0005,,15962
347,0.313456267118454,0.0010559092042967677,0.00031414092518389225,0.00031414092518389225,1.0576345630397554e-06,4.2059758698087535e-07,6.370372034325555e-07,0.0007407108205370605,2.787745870591607e-06,4.619360879587475e-06,0.0009542971383780241,,0.5438993573188782,16007
,,,,,,,,,,,,0.0005,,16008
348,0.3114739656448364,0.0008115537348203361,0.00033618617453612387,0.00033618617453612387,2.8539084269141313e-06,4.2131028976655216e-07,2.4325979666173225e-06,0.00047251349315047264,1.8287968259755871e-06,2.8963390832359437e-06,0.0009514422854408622,,0.5437059998512268,16053
,,,,,,,,,,,,0.0005,,16054
349,0.3092484474182129,0.0006687332643195987,0.0001719118736218661,0.0001719118736218661,5.926474113948643e-05,4.1710481468726357e-07,5.884763959329575e-05,0.00043755670776590705,1.4359713986777933e-06,2.9395953333732905e-06,0.0009457881096750498,,0.5451825857162476,16099
,,,,,,,,,,,,0.0005,,16100
350,0.31058892607688904,0.0006225210963748395,0.000214732441236265,0.000214732441236265,2.1694580937037244e-05,4.1554312701919116e-07,2.127904190274421e-05,0.0003860940632876009,1.4471551139649819e-06,2.413785296084825e-06,0.0009393227519467473,,0.5449378490447998,16145
,,,,,,,,,,,,0.0005,,16146
351,0.2996228337287903,0.0010142019018530846,0.000341564737027511,0.000341564737027511,4.6777531679254025e-06,3.975063407324342e-07,4.2802453208423685e-06,0.000667959451675415,2.987068683069083e-06,3.6925259792042198e-06,0.0009408203768543899,,0.546252429485321,16191
,,,,,,,,,,,,0.0005,,16192
352,0.28755006194114685,0.0011113013606518507,0.000445397017756477,0.000445397017756477,1.6958749711193377e-06,3.9073208313311625e-07,1.3051427458776743e-06,0.0006642082589678466,2.3437762592948275e-06,4.298306066630175e-06,0.0009442299488000572,,0.5453369617462158,16237
,,,,,,,,,,,,0.0005,,16238
353,0.27488479018211365,0.0010362459579482675,0.0003351927734911442,0.0003351927734911442,1.1041485095120152e-06,3.8383623746085505e-07,7.203123573162884e-07,0.0006999489269219339,2.5569743229425512e-06,4.44251509179594e-06,0.0009460703004151583,,0.5441082119941711,16283
,,,,,,,,,,,,0.0005,,16284
354,0.26797863841056824,0.0007300846045836806,0.00035241589648649096,0.00035241589648649096,2.6940593670587987e-05,3.832466859421402e-07,2.6557348974165507e-05,0.0003507282235659659,1.1645098538792809e-06,2.3427728592650965e-06,0.000941750593483448,,0.5436731576919556,16329
,,,,,,,,,,,,0.0005,,16330
355,0.26336824893951416,0.0006680908845737576,0.00030527892522513866,0.00030527892522513866,3.138517786283046e-05,3.914600483767572e-07,3.0993716791272163e-05,0.0003314267669338733,1.2439794545571203e-06,2.070288246613927e-06,0.0009362773853354156,,0.5428333878517151,16375
,,,,,,,,,,,,0.0005,,16376
356,0.25180888175964355,0.0011552264913916588,0.00019796362903434783,0.00019796362903434783,3.708352323883446e-06,3.920522431144491e-07,3.3163009902636986e-06,0.0009535544086247683,3.7792308376083383e-06,5.756312475568848e-06,0.0009406563476659358,,0.543106198310852,16421
,,,,,,,,,,,,0.0005,,16422
357,0.24725158512592316,0.0004833062703255564,0.00027374218916520476,0.00027374218916520476,9.535082199363387e-07,3.8625736920039344e-07,5.672509928444924e-07,0.00020861063967458904,7.880418024797109e-07,1.2980646033611265e-06,0.0009315093629993498,,0.5411375164985657,16467
,,,,,,,,,,,,0.0005,,16468
358,0.24338603019714355,0.0005284944782033563,0.000244419788941741,0.000244419788941741,7.208346914922004e-07,3.926061253878288e-07,3.282287082129187e-07,0.00028335372917354107,1.2244242952874629e-06,1.609112587175332e-06,0.0009234490571543574,,0.5418394804000854,16513
,,,,,,,,,,,,0.0005,,16514
359,0.23779252171516418,0.0008028331794776022,0.0003242893726564944,0.0003242893726564944,3.171364005538635e-05,3.898132092672313e-07,3.132382335024886e-05,0.000446830119471997,1.7736607560436823e-06,2.6946404432237614e-06,0.0009210367570631206,,0.5435584187507629,16559
,,,,,,,,,,,,0.0005,,16560
360,0.2297193557024002,0.0008481242693960667,0.0003269531298428774,0.0003269531298428774,2.723497527767904e-05,3.795466909650713e-07,2.6855426767724566e-05,0.0004939361824654043,1.7315811646767543e-06,3.207780764569179e-06,0.0009195784805342555,,0.5453954935073853,16605
,,,,,,,,,,,,0.0005,,16606
361,0.2264232188463211,0.0005660620518028736,0.00023794521985109895,0.00023794521985109895,2.0010095340694534e-06,3.950125631035917e-07,1.6059971130744088e-06,0.00032611581264063716,1.4403573231902556e-06,1.8208014580523013e-06,0.0009125081705860794,,0.5445937514305115,16651
,,,,,,,,,,,,0.0005,,16652
362,0.22232824563980103,0.0006268929573707283,0.00023127597523853183,0.00023127597523853183,1.5368975709861843e-06,4.039993939386477e-07,1.1328984328429215e-06,0.00039408012526109815,1.5466137028852245e-06,2.394187504251022e-06,0.0009067958453670144,,0.5445554852485657,16697
,,,,,,,,,,,,0.0005,,16698
363,0.21550419926643372,0.0007141355890780687,0.00018987346265930682,0.00018987346265930682,4.344560511526652e-05,3.907488519416802e-07,4.30548534495756e-05,0.00048081640852615237,1.7105727465605014e-06,3.097591388723231e-06,0.0009029426728375256,,0.5465063452720642,16743
,,,,,,,,,,,,0.0005,,16744
364,0.21633489429950714,0.0005194060504436493,0.00012490544759202749,0.00012490544759202749,7.702091534156352e-05,3.885230910327664e-07,7.663240830879658e-05,0.000317479862133041,1.404457179887686e-06,1.7703405319480225e-06,0.000895271950867027,,0.5469498634338379,16789
,,,,,,,,,,,,0.00025,,16790
365,0.21830543875694275,0.00022414782142732292,0.0001220855483552441,0.0001220855483552441,1.0736320064097526e-06,3.82413048782837e-07,6.912186449881119e-07,0.00010098861093865708,4.0368834675064136e-07,6.061978297111636e-07,0.0008818494388833642,,0.5470292568206787,16835
,,,,,,,,,,,,0.00025,,16836
366,0.22115913033485413,0.00025895025464706123,0.00012543979391921312,0.00012543979391921312,4.50896777692833e-07,3.7926034224256e-07,7.163646387198241e-08,0.00013305955508258194,5.415632813310367e-07,7.890324127401982e-07,0.0008693914860486984,,0.5486171841621399,16881
,,,,,,,,,,,,0.00025,,16882
367,0.23482409119606018,0.0001660423440625891,7.761686720186844e-05,7.761686720186844e-05,4.3819224515573296e-07,3.813403850472241e-07,5.6851916951927706e-08,8.798731141723692e-05,3.8700252957823977e-07,4.928704697704234e-07,0.0008553244988434017,,0.5494401454925537,16927
,,,,,,,,,,,,0.00025,,16928
368,0.24328957498073578,0.0003010448126588017,0.00010841572657227516,0.00010841572657227516,4.933646664539992e-07,3.738009866083303e-07,1.195636230022501e-07,0.0001921356888487935,7.858628805479384e-07,1.1354942444086191e-06,0.0008442389080300927,,0.5511389970779419,16973
,,,,,,,,,,,,0.00025,,16974
369,0.2504294812679291,0.0002087432221742347,8.118950790958479e-05,8.118950790958479e-05,4.587704154346284e-07,3.7734292845925665e-07,8.142751539708115e-08,0.00012709495786111802,5.395062885327206e-07,7.314432650673552e-07,0.0008315289742313325,,0.5521228313446045,17019
,,,,,,,,,,,,0.00025,,17020
